order_id,user_id,order_placement_time,warehouse_location,warehouse_pin_code,delivery_location,delivery_pin_code,distance,shipping_method,delivery_time,predicted_delivery_time
ORD000537,USR2082,2024-12-30 20:43:35.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,16.41,Express,1,2024-12-31 09:45:00.000000
ORD000538,USR3984,2024-10-31 16:36:18.350916,Kottayam Depot,686001,Vaikom Depot,686141,64.41,Standard,1,2024-11-01 16:30:00.000000
ORD000539,USR8134,2024-08-21 21:10:00.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,480.28,Standard,2,2024-08-23 17:15:00.000000
ORD000540,USR2217,2024-11-25 23:10:38.350916,Kottayam Depot,686001,Kottayam Central,686001,567.51,Standard,2,2024-11-27 12:15:00.000000
ORD000541,USR8366,2024-09-08 23:49:09.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,717.63,Express,1,2024-09-09 16:45:00.000000
ORD000542,USR7473,2024-11-16 00:21:14.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1025.14,Standard,3,2024-11-19 13:15:00.000000
ORD000543,USR9222,2025-02-11 02:28:08.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,343.54,Standard,1,2025-02-12 14:45:00.000000
ORD000544,USR3520,2024-09-10 21:56:11.350916,Kottayam Depot,686001,Mundakayam Center,686513,258.59,Standard,1,2024-09-11 10:30:00.000000
ORD000545,USR3790,2024-12-25 16:05:44.350916,Kottayam Depot,686001,Vaikom Depot,686141,593.4,Standard,2,2024-12-27 14:15:00.000000
ORD000546,USR4406,2024-08-25 11:34:00.350916,Kottayam Depot,686001,Pala Storage,686575,1214.07,Standard,4,2024-08-29 14:30:00.000000
ORD000547,USR8189,2024-09-22 21:37:33.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,259.56,Standard,1,2024-09-23 14:30:00.000000
ORD000548,USR1770,2024-10-16 07:44:36.350916,Kottayam Depot,686001,Ranni Storage,689672,1291.17,Standard,4,2024-10-20 15:00:00.000000
ORD000549,USR4420,2024-12-24 13:43:34.350916,Kottayam Depot,686001,Pala Storage,686575,1208.22,Standard,4,2024-12-28 12:00:00.000000
ORD000550,USR9440,2025-01-01 02:19:33.350916,Kottayam Depot,686001,Pala Storage,686575,862.85,Express,2,2025-01-03 16:30:00.000000
ORD000551,USR5632,2024-11-12 14:10:27.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,48.4,Standard,1,2024-11-13 16:45:00.000000
ORD000552,USR3953,2024-11-30 02:23:23.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,159.3,Express,1,2024-12-01 12:45:00.000000
ORD000553,USR4237,2024-12-05 00:10:00.350916,Kottayam Depot,686001,Ranni Storage,689672,71.18,Standard,1,2024-12-06 16:15:00.000000
ORD000554,USR9727,2025-01-29 05:23:45.350916,Kottayam Depot,686001,Ranni Storage,689672,532.39,Standard,2,2025-01-31 17:30:00.000000
ORD000555,USR4412,2024-11-19 23:50:16.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1029.6,Express,2,2024-11-21 13:30:00.000000
ORD000556,USR5139,2024-09-19 18:56:35.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1324.58,Standard,4,2024-09-23 12:15:00.000000
ORD000557,USR1846,2024-10-27 11:12:30.350916,Kottayam Depot,686001,Mundakayam Center,686513,257.29,Standard,1,2024-10-28 09:45:00.000000
ORD000558,USR1187,2024-10-14 19:08:18.350916,Kottayam Depot,686001,Kottayam Central,686001,155.49,Standard,1,2024-10-15 13:00:00.000000
ORD000559,USR3736,2024-08-18 01:02:35.350916,Kottayam Depot,686001,Mundakayam Center,686513,1437.06,Express,3,2024-08-21 13:00:00.000000
ORD000560,USR9469,2024-09-25 05:30:05.350916,Kottayam Depot,686001,Kottayam Central,686001,1138.58,Standard,4,2024-09-29 14:00:00.000000
ORD000561,USR6434,2025-02-12 02:04:00.350916,Kottayam Depot,686001,Ranni Storage,689672,353.72,Express,1,2025-02-13 11:15:00.000000
ORD000562,USR4310,2024-10-14 20:11:33.350916,Kottayam Depot,686001,Pala Storage,686575,312.53,Standard,1,2024-10-15 14:45:00.000000
ORD000563,USR8560,2024-09-26 15:13:59.350916,Kottayam Depot,686001,Kottayam Central,686001,1107.85,Standard,4,2024-09-30 10:15:00.000000
ORD000564,USR9693,2024-11-28 03:39:52.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,586.35,Standard,2,2024-11-30 11:00:00.000000
ORD000565,USR1953,2024-10-02 21:57:58.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1323.05,Standard,4,2024-10-06 16:45:00.000000
ORD000566,USR5568,2024-09-24 20:45:12.350916,Kottayam Depot,686001,Mundakayam Center,686513,1314.87,Standard,4,2024-09-28 15:00:00.000000
ORD000567,USR8902,2024-11-10 06:35:47.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,844.47,Standard,3,2024-11-13 11:00:00.000000
ORD000568,USR8954,2024-10-05 19:04:44.350916,Kottayam Depot,686001,Vaikom Depot,686141,179.05,Standard,1,2024-10-06 14:45:00.000000
ORD000569,USR6977,2024-12-29 06:51:43.350916,Kottayam Depot,686001,Pala Storage,686575,220.26,Express,1,2024-12-30 13:45:00.000000
ORD000570,USR1270,2025-01-28 10:06:11.350916,Kottayam Depot,686001,Erumely Depot,686509,1491.71,Standard,5,2025-02-02 09:30:00.000000
ORD000571,USR9943,2024-10-31 17:01:29.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,313.24,Standard,1,2024-11-01 09:30:00.000000
ORD000572,USR6830,2025-02-02 14:02:03.350916,Kottayam Depot,686001,Kottayam Central,686001,1470.53,Express,3,2025-02-05 16:00:00.000000
ORD000573,USR4061,2024-12-27 02:01:20.350916,Kottayam Depot,686001,Erumely Depot,686509,1388.65,Standard,5,2025-01-01 17:30:00.000000
ORD000574,USR5368,2024-12-09 17:52:36.350916,Kottayam Depot,686001,Kottayam Central,686001,168.28,Standard,1,2024-12-10 12:00:00.000000
ORD000575,USR7120,2025-01-27 18:04:13.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,639.26,Express,1,2025-01-28 16:15:00.000000
ORD000576,USR6313,2025-01-31 17:25:47.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,923.3,Express,2,2025-02-02 09:45:00.000000
ORD000577,USR5633,2024-11-25 07:47:35.350916,Kottayam Depot,686001,Mundakayam Center,686513,254.05,Standard,1,2024-11-26 13:30:00.000000
ORD000578,USR1887,2024-10-24 08:55:53.350916,Kottayam Depot,686001,Erumely Depot,686509,358.75,Express,1,2024-10-25 10:45:00.000000
ORD000579,USR7961,2024-12-13 12:25:17.350916,Kottayam Depot,686001,Ranni Storage,689672,997.33,Standard,3,2024-12-16 09:15:00.000000
ORD000580,USR9482,2024-12-15 20:45:10.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1065.69,Standard,4,2024-12-19 09:00:00.000000
ORD000581,USR7732,2024-11-15 22:21:13.350916,Kottayam Depot,686001,Pala Storage,686575,1206.24,Standard,4,2024-11-19 13:00:00.000000
ORD000582,USR7922,2024-09-02 12:34:36.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,347.94,Express,1,2024-09-03 16:00:00.000000
ORD000583,USR3127,2024-10-13 10:20:03.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,534.03,Standard,2,2024-10-15 14:30:00.000000
ORD000584,USR9737,2024-12-22 00:18:51.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1436.48,Standard,5,2024-12-27 17:15:00.000000
ORD000585,USR3559,2024-08-19 10:57:09.350916,Kottayam Depot,686001,Erumely Depot,686509,1118.18,Standard,4,2024-08-23 14:45:00.000000
ORD000586,USR3127,2024-10-24 23:26:54.350916,Kottayam Depot,686001,Erumely Depot,686509,29.41,Standard,1,2024-10-25 10:45:00.000000
ORD000587,USR6651,2024-12-29 15:37:43.350916,Kottayam Depot,686001,Ranni Storage,689672,1075.58,Standard,4,2025-01-02 10:45:00.000000
ORD000588,USR9545,2024-11-08 16:58:15.350916,Kottayam Depot,686001,Mundakayam Center,686513,375.5,Standard,1,2024-11-09 16:00:00.000000
ORD000589,USR9819,2025-01-06 17:07:48.350916,Kottayam Depot,686001,Vaikom Depot,686141,345.8,Standard,1,2025-01-07 11:15:00.000000
ORD000590,USR3769,2024-10-01 15:05:42.350916,Kottayam Depot,686001,Ranni Storage,689672,1010.3,Standard,3,2024-10-04 14:15:00.000000
ORD000591,USR4859,2024-09-30 21:21:39.350916,Kottayam Depot,686001,Kottayam Central,686001,632.04,Standard,2,2024-10-02 14:15:00.000000
ORD000592,USR5083,2024-10-24 01:46:11.350916,Kottayam Depot,686001,Pala Storage,686575,689.96,Standard,2,2024-10-26 13:15:00.000000
ORD000593,USR7788,2024-08-18 19:51:52.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1258.0,Standard,4,2024-08-22 14:00:00.000000
ORD000594,USR4108,2025-02-05 11:05:58.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,399.44,Standard,1,2025-02-06 10:45:00.000000
ORD000595,USR5553,2024-12-29 22:43:09.350916,Kottayam Depot,686001,Kottayam Central,686001,875.24,Express,2,2024-12-31 11:00:00.000000
ORD000596,USR8689,2024-09-10 01:40:10.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1431.99,Standard,5,2024-09-15 15:30:00.000000
ORD000597,USR9685,2024-09-23 17:16:04.350916,Kottayam Depot,686001,Mundakayam Center,686513,494.09,Standard,2,2024-09-25 17:15:00.000000
ORD000598,USR3710,2024-12-04 16:45:21.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,410.48,Standard,1,2024-12-05 09:00:00.000000
ORD000599,USR5388,2025-01-16 21:36:45.350916,Kottayam Depot,686001,Ranni Storage,689672,834.6,Standard,3,2025-01-19 17:30:00.000000
ORD000600,USR8856,2024-10-11 23:07:17.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,476.51,Standard,2,2024-10-13 12:30:00.000000
ORD000601,USR6156,2024-10-18 04:50:39.350916,Kottayam Depot,686001,Erumely Depot,686509,298.09,Standard,1,2024-10-19 13:30:00.000000
ORD000602,USR7193,2024-10-02 02:03:25.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1053.28,Standard,4,2024-10-06 11:30:00.000000
ORD000603,USR2845,2025-02-03 09:13:51.350916,Kottayam Depot,686001,Vaikom Depot,686141,706.7,Standard,2,2025-02-05 10:15:00.000000
ORD000604,USR7354,2024-09-12 00:01:48.350916,Kottayam Depot,686001,Ranni Storage,689672,1429.7,Standard,5,2024-09-17 10:00:00.000000
ORD000605,USR3212,2024-10-19 18:23:01.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,256.85,Standard,1,2024-10-20 14:30:00.000000
ORD000606,USR9587,2024-09-03 02:51:21.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1365.47,Standard,5,2024-09-08 12:00:00.000000
ORD000607,USR3788,2024-11-13 13:45:49.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,365.79,Standard,1,2024-11-14 15:45:00.000000
ORD000608,USR3189,2024-11-01 21:16:03.350916,Kottayam Depot,686001,Pala Storage,686575,1064.74,Standard,4,2024-11-05 11:00:00.000000
ORD000609,USR2875,2024-11-24 00:45:00.350916,Kottayam Depot,686001,Pala Storage,686575,1175.45,Standard,4,2024-11-28 16:30:00.000000
ORD000610,USR1319,2024-12-24 02:02:54.350916,Kottayam Depot,686001,Vaikom Depot,686141,1249.76,Standard,4,2024-12-28 12:45:00.000000
ORD000611,USR9706,2024-11-09 16:57:42.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1476.27,Standard,5,2024-11-14 15:30:00.000000
ORD000612,USR1790,2024-09-24 16:52:43.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,884.25,Express,2,2024-09-26 16:30:00.000000
ORD000613,USR5459,2024-11-16 11:15:30.350916,Kottayam Depot,686001,Vaikom Depot,686141,580.38,Standard,2,2024-11-18 09:15:00.000000
ORD000614,USR7872,2025-02-12 16:46:24.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,98.53,Standard,1,2025-02-13 14:45:00.000000
ORD000615,USR2821,2024-12-25 11:37:39.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,319.82,Express,1,2024-12-26 12:00:00.000000
ORD000616,USR8592,2025-01-12 05:05:46.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,435.43,Express,1,2025-01-13 16:15:00.000000
ORD000617,USR7872,2024-12-28 16:07:59.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,515.31,Standard,2,2024-12-30 10:30:00.000000
ORD000618,USR6531,2024-10-23 07:21:14.350916,Kottayam Depot,686001,Mundakayam Center,686513,1382.8,Standard,5,2024-10-28 09:00:00.000000
ORD000619,USR7003,2024-12-28 23:17:59.350916,Kottayam Depot,686001,Vaikom Depot,686141,259.88,Express,1,2024-12-29 13:45:00.000000
ORD000620,USR3101,2024-11-12 08:18:46.350916,Kottayam Depot,686001,Erumely Depot,686509,674.49,Express,1,2024-11-13 11:15:00.000000
ORD000621,USR6378,2025-02-10 22:07:19.350916,Kottayam Depot,686001,Ranni Storage,689672,151.69,Standard,1,2025-02-11 12:30:00.000000
ORD000622,USR4033,2025-01-29 07:00:01.350916,Kottayam Depot,686001,Pala Storage,686575,918.83,Standard,3,2025-02-01 14:00:00.000000
ORD000623,USR3229,2024-12-12 08:53:07.350916,Kottayam Depot,686001,Erumely Depot,686509,200.31,Standard,1,2024-12-13 12:15:00.000000
ORD000624,USR8447,2024-09-10 05:49:06.350916,Kottayam Depot,686001,Ranni Storage,689672,1460.29,Standard,5,2024-09-15 14:30:00.000000
ORD000625,USR6547,2024-10-08 17:45:42.350916,Kottayam Depot,686001,Vaikom Depot,686141,443.2,Standard,1,2024-10-09 09:30:00.000000
ORD000626,USR7382,2025-01-26 22:16:24.350916,Kottayam Depot,686001,Erumely Depot,686509,545.96,Standard,2,2025-01-28 15:45:00.000000
ORD000627,USR4829,2025-01-01 05:44:12.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,139.64,Standard,1,2025-01-02 12:00:00.000000
ORD000628,USR6939,2024-10-19 01:01:22.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,518.91,Express,1,2024-10-20 17:00:00.000000
ORD000629,USR1726,2025-01-17 04:15:02.350916,Kottayam Depot,686001,Vaikom Depot,686141,644.35,Standard,2,2025-01-19 14:00:00.000000
ORD000630,USR3584,2024-12-10 19:25:00.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,879.1,Standard,3,2024-12-13 11:15:00.000000
ORD000631,USR1495,2024-11-06 22:52:08.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,95.87,Express,1,2024-11-07 16:00:00.000000
ORD000632,USR8345,2024-10-16 06:04:25.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,877.83,Express,2,2024-10-18 12:00:00.000000
ORD000633,USR9019,2024-10-08 20:29:25.350916,Kottayam Depot,686001,Vaikom Depot,686141,233.27,Standard,1,2024-10-09 12:15:00.000000
ORD000634,USR7217,2024-10-08 00:50:38.350916,Kottayam Depot,686001,Erumely Depot,686509,1436.22,Standard,5,2024-10-13 09:15:00.000000
ORD000635,USR5756,2024-11-02 14:21:39.350916,Kottayam Depot,686001,Erumely Depot,686509,825.08,Standard,3,2024-11-05 16:00:00.000000
ORD000636,USR5383,2024-12-10 17:17:56.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,921.91,Standard,3,2024-12-13 13:00:00.000000
ORD000637,USR8354,2024-10-29 20:59:01.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1060.97,Standard,4,2024-11-02 15:30:00.000000
ORD000638,USR7361,2024-08-29 16:07:06.350916,Kottayam Depot,686001,Mundakayam Center,686513,389.75,Standard,1,2024-08-30 12:00:00.000000
ORD000639,USR3916,2025-02-03 04:27:39.350916,Kottayam Depot,686001,Vaikom Depot,686141,872.86,Standard,3,2025-02-06 15:30:00.000000
ORD000640,USR8973,2024-10-11 06:22:42.350916,Kottayam Depot,686001,Erumely Depot,686509,910.55,Standard,3,2024-10-14 11:00:00.000000
ORD000641,USR6288,2024-09-20 04:10:49.350916,Kottayam Depot,686001,Pala Storage,686575,426.75,Standard,1,2024-09-21 17:15:00.000000
ORD000642,USR4583,2024-09-01 03:46:32.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,844.74,Standard,3,2024-09-04 14:30:00.000000
ORD000643,USR7049,2024-09-16 23:44:45.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1125.53,Standard,4,2024-09-20 14:15:00.000000
ORD000644,USR1577,2024-12-03 15:28:24.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1463.78,Standard,5,2024-12-08 13:45:00.000000
ORD000645,USR5444,2024-09-05 20:38:47.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1170.43,Standard,4,2024-09-09 09:45:00.000000
ORD000646,USR4132,2024-10-08 16:56:32.350916,Kottayam Depot,686001,Pala Storage,686575,1126.29,Express,2,2024-10-10 15:15:00.000000
ORD000647,USR5080,2025-01-30 20:04:45.350916,Kottayam Depot,686001,Vaikom Depot,686141,383.97,Standard,1,2025-01-31 09:15:00.000000
ORD000648,USR4118,2025-01-22 13:40:51.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,932.42,Standard,3,2025-01-25 14:45:00.000000
ORD000649,USR3755,2024-09-04 04:24:25.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,359.36,Express,1,2024-09-05 15:15:00.000000
ORD000650,USR4030,2024-08-23 16:31:25.350916,Kottayam Depot,686001,Erumely Depot,686509,579.28,Standard,2,2024-08-25 15:15:00.000000
ORD000651,USR3285,2024-09-04 02:13:06.350916,Kottayam Depot,686001,Erumely Depot,686509,207.03,Standard,1,2024-09-05 17:15:00.000000
ORD000652,USR9431,2024-10-04 19:05:44.350916,Kottayam Depot,686001,Mundakayam Center,686513,1453.9,Standard,5,2024-10-09 16:15:00.000000
ORD000653,USR1309,2024-10-30 16:25:05.350916,Kottayam Depot,686001,Vaikom Depot,686141,931.68,Standard,3,2024-11-02 17:00:00.000000
ORD000654,USR7923,2024-09-15 23:44:10.350916,Kottayam Depot,686001,Kottayam Central,686001,1065.04,Express,2,2024-09-17 09:00:00.000000
ORD000655,USR2819,2025-01-01 21:22:17.350916,Kottayam Depot,686001,Kottayam Central,686001,1100.39,Standard,4,2025-01-05 09:45:00.000000
ORD000656,USR4821,2024-12-29 06:24:34.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,865.61,Standard,3,2025-01-01 14:30:00.000000
ORD000657,USR4918,2024-12-13 14:39:34.350916,Kottayam Depot,686001,Erumely Depot,686509,1480.8,Standard,5,2024-12-18 13:00:00.000000
ORD000658,USR6146,2024-10-29 18:01:17.350916,Kottayam Depot,686001,Ranni Storage,689672,960.69,Standard,3,2024-11-01 10:00:00.000000
ORD000659,USR2652,2024-11-26 14:03:41.350916,Kottayam Depot,686001,Ranni Storage,689672,1310.54,Standard,4,2024-11-30 10:15:00.000000
ORD000660,USR1882,2024-11-22 16:43:56.350916,Kottayam Depot,686001,Erumely Depot,686509,31.52,Standard,1,2024-11-23 15:30:00.000000
ORD000661,USR7288,2024-10-11 17:05:39.350916,Kottayam Depot,686001,Ranni Storage,689672,363.71,Standard,1,2024-10-12 14:15:00.000000
ORD000662,USR3109,2024-10-14 11:51:30.350916,Kottayam Depot,686001,Vaikom Depot,686141,1443.11,Express,3,2024-10-17 10:00:00.000000
ORD000663,USR7074,2024-10-31 06:12:11.350916,Kottayam Depot,686001,Mundakayam Center,686513,408.75,Standard,1,2024-11-01 14:15:00.000000
ORD000664,USR9917,2024-12-27 13:40:40.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,324.12,Standard,1,2024-12-28 14:30:00.000000
ORD000665,USR9463,2024-09-25 09:53:50.350916,Kottayam Depot,686001,Erumely Depot,686509,296.83,Standard,1,2024-09-26 14:30:00.000000
ORD000666,USR1103,2024-12-26 13:16:23.350916,Kottayam Depot,686001,Pala Storage,686575,1166.72,Standard,4,2024-12-30 17:00:00.000000
ORD000667,USR8578,2024-08-21 18:24:07.350916,Kottayam Depot,686001,Erumely Depot,686509,1163.72,Standard,4,2024-08-25 13:00:00.000000
ORD000668,USR8648,2024-11-17 11:36:41.350916,Kottayam Depot,686001,Mundakayam Center,686513,1222.32,Standard,4,2024-11-21 12:45:00.000000
ORD000669,USR3738,2024-08-30 21:20:50.350916,Kottayam Depot,686001,Kottayam Central,686001,1124.04,Standard,4,2024-09-03 09:30:00.000000
ORD000670,USR4378,2025-02-12 03:14:21.350916,Kottayam Depot,686001,Kottayam Central,686001,623.18,Standard,2,2025-02-14 14:15:00.000000
ORD000671,USR7066,2024-12-15 19:38:43.350916,Kottayam Depot,686001,Pala Storage,686575,54.08,Standard,1,2024-12-16 09:30:00.000000
ORD000672,USR9141,2024-10-31 05:33:47.350916,Kottayam Depot,686001,Erumely Depot,686509,440.71,Express,1,2024-11-01 16:30:00.000000
ORD000673,USR9791,2024-11-10 03:46:50.350916,Kottayam Depot,686001,Ranni Storage,689672,432.59,Standard,1,2024-11-11 11:00:00.000000
ORD000674,USR1035,2024-12-17 03:26:46.350916,Kottayam Depot,686001,Kottayam Central,686001,1341.62,Standard,4,2024-12-21 12:30:00.000000
ORD000675,USR5712,2024-09-07 07:07:09.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,799.96,Standard,3,2024-09-10 15:00:00.000000
ORD000676,USR1462,2024-11-27 02:09:20.350916,Kottayam Depot,686001,Vaikom Depot,686141,630.21,Express,1,2024-11-28 11:15:00.000000
ORD000677,USR9202,2024-11-04 23:51:10.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,699.74,Standard,2,2024-11-06 14:15:00.000000
ORD000678,USR5296,2024-09-26 14:32:12.350916,Kottayam Depot,686001,Vaikom Depot,686141,953.42,Standard,3,2024-09-29 17:45:00.000000
ORD000679,USR7322,2024-10-28 07:34:07.350916,Kottayam Depot,686001,Pala Storage,686575,1062.51,Express,2,2024-10-30 11:00:00.000000
ORD000680,USR9327,2025-01-27 02:56:16.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,20.58,Express,1,2025-01-28 17:30:00.000000
ORD000681,USR5482,2024-08-18 01:51:01.350916,Kottayam Depot,686001,Kottayam Central,686001,588.54,Express,1,2024-08-19 10:00:00.000000
ORD000682,USR5542,2025-01-20 14:42:50.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,302.35,Standard,1,2025-01-21 15:30:00.000000
ORD000683,USR9436,2024-09-05 12:14:47.350916,Kottayam Depot,686001,Pala Storage,686575,1349.74,Standard,4,2024-09-09 09:00:00.000000
ORD000684,USR5288,2024-11-30 01:51:32.350916,Kottayam Depot,686001,Vaikom Depot,686141,142.97,Standard,1,2024-12-01 14:30:00.000000
ORD000685,USR6508,2024-11-16 11:22:47.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,114.45,Express,1,2024-11-17 16:30:00.000000
ORD000686,USR3226,2025-01-26 03:34:17.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,632.15,Standard,2,2025-01-28 09:45:00.000000
ORD000687,USR9759,2025-02-01 01:45:05.350916,Kottayam Depot,686001,Pala Storage,686575,1376.62,Standard,5,2025-02-06 16:45:00.000000
ORD000688,USR5754,2024-11-23 02:06:35.350916,Kottayam Depot,686001,Kottayam Central,686001,174.56,Standard,1,2024-11-24 14:30:00.000000
ORD000689,USR4821,2024-09-06 12:28:31.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1211.48,Express,2,2024-09-08 13:30:00.000000
ORD000690,USR9395,2024-08-30 16:35:37.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,975.19,Standard,3,2024-09-02 13:45:00.000000
ORD000691,USR8817,2025-02-09 13:41:15.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,591.52,Standard,2,2025-02-11 13:00:00.000000
ORD000692,USR3157,2024-10-17 07:53:22.350916,Kottayam Depot,686001,Vaikom Depot,686141,882.44,Standard,3,2024-10-20 17:00:00.000000
ORD000693,USR6532,2024-10-26 14:14:30.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1008.74,Standard,3,2024-10-29 14:15:00.000000
ORD000694,USR4238,2025-01-16 19:43:12.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1468.41,Standard,5,2025-01-21 12:15:00.000000
ORD000695,USR2952,2024-09-03 19:45:19.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,915.69,Standard,3,2024-09-06 17:15:00.000000
ORD000696,USR9922,2024-12-17 22:27:14.350916,Kottayam Depot,686001,Pala Storage,686575,256.47,Standard,1,2024-12-18 10:45:00.000000
ORD000697,USR9392,2024-08-30 00:19:37.350916,Kottayam Depot,686001,Pala Storage,686575,1189.22,Standard,4,2024-09-03 16:00:00.000000
ORD000698,USR4408,2025-02-11 02:24:41.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,157.92,Standard,1,2025-02-12 12:00:00.000000
ORD000699,USR8771,2024-12-31 11:44:09.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,876.13,Standard,3,2025-01-03 15:15:00.000000
ORD000700,USR3886,2024-08-29 19:03:05.350916,Kottayam Depot,686001,Vaikom Depot,686141,347.66,Standard,1,2024-08-30 15:00:00.000000
ORD000701,USR9389,2025-01-02 13:19:33.350916,Kottayam Depot,686001,Erumely Depot,686509,740.8,Standard,2,2025-01-04 15:00:00.000000
ORD000702,USR5658,2024-12-29 21:29:01.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,362.27,Standard,1,2024-12-30 16:00:00.000000
ORD000703,USR6742,2024-12-25 18:11:09.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,429.28,Standard,1,2024-12-26 16:30:00.000000
ORD000704,USR9383,2024-08-30 23:27:08.350916,Kottayam Depot,686001,Vaikom Depot,686141,1117.42,Standard,4,2024-09-03 16:00:00.000000
ORD000705,USR5056,2024-11-30 13:45:13.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1355.16,Standard,5,2024-12-05 17:00:00.000000
ORD000706,USR7804,2024-12-08 11:51:26.350916,Kottayam Depot,686001,Vaikom Depot,686141,874.43,Express,2,2024-12-10 13:00:00.000000
ORD000707,USR3559,2025-01-28 22:30:19.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,968.15,Standard,3,2025-01-31 11:00:00.000000
ORD000708,USR1564,2024-10-25 18:03:05.350916,Kottayam Depot,686001,Pala Storage,686575,498.12,Express,1,2024-10-26 09:00:00.000000
ORD000709,USR3146,2025-02-04 21:46:09.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,799.92,Standard,3,2025-02-07 17:45:00.000000
ORD000710,USR3681,2024-11-19 09:25:20.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,378.2,Standard,1,2024-11-20 10:30:00.000000
ORD000711,USR9086,2024-12-15 11:48:57.350916,Kottayam Depot,686001,Vaikom Depot,686141,73.95,Express,1,2024-12-16 17:45:00.000000
ORD000712,USR4580,2024-09-01 18:31:17.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,199.59,Standard,1,2024-09-02 14:00:00.000000
ORD000713,USR3927,2024-12-30 13:18:38.350916,Kottayam Depot,686001,Mundakayam Center,686513,1081.07,Standard,4,2025-01-03 13:45:00.000000
ORD000714,USR1436,2025-01-03 00:06:11.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,772.84,Standard,3,2025-01-06 12:45:00.000000
ORD000715,USR7078,2024-09-18 06:27:32.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1029.04,Standard,3,2024-09-21 17:45:00.000000
